# Systematic 1-in-1000 sample of the campaign's LLM call log.
# Multiply any aggregate here by 1000 to recover the campaign figure.
#
#   generation calls    13,272,000
#   correction calls     3,540,000
#   total calls         16,812,000
#   list price        $      434,801
#   after batch       $      311,880
#   waived by credit  $      310,942
#   charged in cash   $          938
#
# billing_mode is how the call was sent (batch / sync / local).
# billing_waived is 1 when a promotional or trial allocation covered the charge,
# in which case cost_usd is 0 and cost_usd_notional records what the call would
# otherwise have cost. It is 0 for the cloud calls issued before the three
# allocations were activated, which carry their charge in cost_usd, and for the
# locally served models, which cost nothing in every column.
# vendor names the account the call was billed to.
call_id,timestamp,model,provider,vendor,serving_backend,strategy,phase,repo_id,qualified_name,agent,attempt,prompt_tokens,completion_tokens,total_tokens,latency_ms,billing_mode,billing_waived,unit_price_in_per_mtok,unit_price_out_per_mtok,cost_usd_list,cost_usd_notional,cost_usd,interpreter_tokens,developer_tokens,classifier_tokens,classifier_score
c00001472,2025-05-12T10:54:00Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_903,com.example.p63.Class2459,Test Correction Crew,2,5950,1886,7826,2087,local,0,0.0,0.0,0.0,0.0,0.0,1723,5487,626,1
c00001473,2025-05-18T23:11:16Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_894,com.example.p14.Class2304,Test Correction Crew,4,5213,1806,7010,2467,local,0,0.0,0.0,0.0,0.0,0.0,1544,4914,561,1
c00001474,2025-05-18T01:30:10Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_012,com.example.p12.Class8192,Test Correction Crew,2,5812,1882,7685,2937,local,0,0.0,0.0,0.0,0.0,0.0,1692,5387,615,1
c00001475,2025-05-29T03:13:39Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_880,com.example.p0.Class4088,Test Correction Crew,6,5632,1923,7546,2489,local,0,0.0,0.0,0.0,0.0,0.0,1662,5289,604,0
c00001476,2025-05-21T03:56:23Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_049,com.example.p9.Class4784,Test Correction Crew,2,5941,1705,7636,2310,local,0,0.0,0.0,0.0,0.0,0.0,1682,5353,611,1
c00001477,2025-05-21T01:15:56Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_110,com.example.p30.Class5771,Test Correction Crew,2,5494,1915,7400,2776,local,0,0.0,0.0,0.0,0.0,0.0,1629,5188,592,-1
c00001478,2025-05-06T20:16:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_152,com.example.p32.Class6433,Test Correction Crew,3,6296,2012,8297,2272,local,0,0.0,0.0,0.0,0.0,0.0,1827,5817,664,1
c00001479,2025-05-05T19:13:04Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_041,com.example.p41.Class4669,Test Correction Crew,2,5542,1689,7222,2174,local,0,0.0,0.0,0.0,0.0,0.0,1590,5063,578,0
c00001480,2025-06-02T10:49:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_620,com.example.p20.Class9923,Test Correction Crew,3,5531,2057,7578,3016,local,0,0.0,0.0,0.0,0.0,0.0,1669,5312,607,1
c00001481,2025-05-08T11:46:01Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_654,com.example.p54.Class8468,Test Correction Crew,4,5955,1905,7850,2086,local,0,0.0,0.0,0.0,0.0,0.0,1729,5503,628,0
c00001482,2025-05-07T01:38:51Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_062,com.example.p62.Class8999,Test Correction Crew,2,5306,1922,7219,2318,local,0,0.0,0.0,0.0,0.0,0.0,1590,5060,578,0
c00001483,2025-05-02T01:53:39Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_623,com.example.p63.Class1982,Test Correction Crew,2,5605,1775,7371,2849,local,0,0.0,0.0,0.0,0.0,0.0,1623,5167,590,1
c00001484,2025-05-15T11:56:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_502,com.example.p62.Class4038,Test Correction Crew,3,5689,1593,7273,2155,local,0,0.0,0.0,0.0,0.0,0.0,1602,5098,582,1
c00001485,2025-05-30T13:43:53Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_127,com.example.p7.Class8047,Test Correction Crew,2,5489,1904,7384,1885,local,0,0.0,0.0,0.0,0.0,0.0,1626,5176,591,0
c00001486,2025-05-22T04:51:46Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_131,com.example.p51.Class6100,Test Correction Crew,2,5540,1818,7349,2145,local,0,0.0,0.0,0.0,0.0,0.0,1618,5152,588,1
c00001487,2025-05-21T21:53:49Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_655,com.example.p15.Class0491,Test Correction Crew,2,5447,1626,7064,2288,local,0,0.0,0.0,0.0,0.0,0.0,1556,4952,565,0
c00001488,2025-05-21T21:20:04Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_587,com.example.p27.Class9407,Test Correction Crew,2,5856,1746,7592,2297,local,0,0.0,0.0,0.0,0.0,0.0,1672,5322,608,1
c00001489,2025-05-20T11:55:04Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_482,com.example.p2.Class9717,Test Correction Crew,2,5486,2132,7608,1800,local,0,0.0,0.0,0.0,0.0,0.0,1675,5334,609,0
c00001490,2025-05-13T05:48:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_038,com.example.p78.Class0613,Test Correction Crew,5,5539,1728,7258,2222,local,0,0.0,0.0,0.0,0.0,0.0,1598,5088,581,0
c00001491,2025-05-24T14:11:22Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_257,com.example.p57.Class4119,Test Correction Crew,6,5594,1745,7330,2293,local,0,0.0,0.0,0.0,0.0,0.0,1614,5138,587,1
c00001492,2025-05-24T16:43:32Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_455,com.example.p15.Class9289,Test Correction Crew,3,5519,1655,7165,2634,local,0,0.0,0.0,0.0,0.0,0.0,1578,5023,573,0
c00001493,2025-05-04T02:56:57Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_201,com.example.p41.Class5220,Test Correction Crew,2,6045,1843,7878,2568,local,0,0.0,0.0,0.0,0.0,0.0,1735,5522,631,-1
c00001494,2025-05-22T18:09:40Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_384,com.example.p64.Class6146,Test Correction Crew,2,5543,2060,7593,3122,local,0,0.0,0.0,0.0,0.0,0.0,1672,5323,608,1
c00001495,2025-06-01T07:02:06Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_172,com.example.p12.Class6760,Test Correction Crew,2,5884,1970,7843,1946,local,0,0.0,0.0,0.0,0.0,0.0,1727,5499,628,0
c00001496,2025-05-26T18:17:35Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_523,com.example.p3.Class8378,Test Correction Crew,5,5616,2101,7707,2727,local,0,0.0,0.0,0.0,0.0,0.0,1697,5403,617,-1
c00001497,2025-04-30T09:06:59Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_289,com.example.p49.Class0631,Test Correction Crew,6,5840,1719,7550,2374,local,0,0.0,0.0,0.0,0.0,0.0,1662,5293,604,1
c00001498,2025-05-13T12:30:01Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_226,com.example.p26.Class3631,Test Correction Crew,2,5610,1945,7546,3266,local,0,0.0,0.0,0.0,0.0,0.0,1662,5289,604,0
c00001499,2025-05-13T12:50:31Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_197,com.example.p77.Class9154,Test Correction Crew,2,5576,1894,7461,2802,local,0,0.0,0.0,0.0,0.0,0.0,1643,5230,597,1
c00001500,2025-05-05T23:43:20Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_216,com.example.p16.Class3464,Test Correction Crew,2,5207,1949,7147,2606,local,0,0.0,0.0,0.0,0.0,0.0,1574,5010,572,1
c00001501,2025-06-07T17:41:33Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_927,com.example.p47.Class6836,Test Correction Crew,3,5425,1825,7241,2654,local,0,0.0,0.0,0.0,0.0,0.0,1595,5075,580,1
c00001502,2025-06-02T06:50:37Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_057,com.example.p57.Class057,Test Correction Crew,2,5492,1924,7407,2434,local,0,0.0,0.0,0.0,0.0,0.0,1631,5192,593,1
c00001503,2025-05-23T05:07:17Z,deepseek-r1,local,self-hosted,vLLM-awq4,pseudo-code,correction,repo_556,com.example.p76.Class0902,Test Correction Crew,2,5706,2050,7746,2906,local,0,0.0,0.0,0.0,0.0,0.0,1706,5430,620,1
c00001651,2025-05-12T17:47:16Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_796,com.example.p76.Class4746,Test Correction Crew,2,5936,1954,7879,2778,local,0,0.0,0.0,0.0,0.0,0.0,1735,5524,631,1
c00001652,2025-05-12T15:15:15Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_680,com.example.p0.Class0886,Test Correction Crew,6,5771,1945,7707,3158,local,0,0.0,0.0,0.0,0.0,0.0,1697,5402,617,1
c00001653,2025-05-02T02:50:39Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_626,com.example.p26.Class2023,Test Correction Crew,6,5647,1737,7375,2457,local,0,0.0,0.0,0.0,0.0,0.0,1624,5170,590,1
c00001654,2025-05-28T14:17:36Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_547,com.example.p67.Class4754,Test Correction Crew,6,5328,1940,7259,2724,local,0,0.0,0.0,0.0,0.0,0.0,1598,5089,581,1
c00001655,2025-05-29T12:33:35Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_787,com.example.p27.Class2592,Test Correction Crew,2,5496,2056,7542,2563,local,0,0.0,0.0,0.0,0.0,0.0,1661,5287,604,1
c00001656,2025-05-13T17:09:57Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_060,com.example.p20.Class0964,Test Correction Crew,6,5968,1915,7873,2571,local,0,0.0,0.0,0.0,0.0,0.0,1734,5519,630,1
c00001657,2025-05-10T21:43:06Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_266,com.example.p26.Class6256,Test Correction Crew,5,5591,1903,7485,2329,local,0,0.0,0.0,0.0,0.0,0.0,1648,5247,599,1
c00001658,2025-05-21T19:14:45Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_048,com.example.p8.Class6773,Test Correction Crew,4,6219,2202,8410,3348,local,0,0.0,0.0,0.0,0.0,0.0,1852,5896,673,0
c00001659,2025-05-20T04:07:15Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_639,com.example.p39.Class6236,Test Correction Crew,2,5422,1940,7353,2963,local,0,0.0,0.0,0.0,0.0,0.0,1619,5155,588,1
c00001660,2025-05-18T23:25:32Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_996,com.example.p76.Class1941,Test Correction Crew,5,5817,2048,7855,3216,local,0,0.0,0.0,0.0,0.0,0.0,1730,5506,629,1
c00001661,2025-05-12T09:50:24Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_616,com.example.p56.Class3871,Test Correction Crew,5,5295,2115,7400,2418,local,0,0.0,0.0,0.0,0.0,0.0,1630,5188,592,1
c00001662,2025-05-04T00:11:33Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_283,com.example.p3.Class0535,Test Correction Crew,2,5259,1913,7163,2473,local,0,0.0,0.0,0.0,0.0,0.0,1577,5022,573,0
c00001663,2025-05-13T07:40:44Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_324,com.example.p44.Class7191,Test Correction Crew,2,5266,2018,7274,3134,local,0,0.0,0.0,0.0,0.0,0.0,1602,5100,582,0
c00001664,2025-05-02T07:49:31Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_989,com.example.p29.Class1839,Test Correction Crew,4,5732,2048,7770,2979,local,0,0.0,0.0,0.0,0.0,0.0,1711,5447,622,-1
c00001665,2025-06-04T05:43:18Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_307,com.example.p27.Class6922,Test Correction Crew,3,5998,1855,7843,2250,local,0,0.0,0.0,0.0,0.0,0.0,1727,5498,628,1
c00001666,2025-05-06T23:04:28Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_175,com.example.p55.Class6807,Test Correction Crew,2,5624,1962,7576,2210,local,0,0.0,0.0,0.0,0.0,0.0,1668,5312,606,0
c00001667,2025-04-26T23:14:17Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_282,com.example.p42.Class4524,Test Correction Crew,2,5657,1863,7511,2301,local,0,0.0,0.0,0.0,0.0,0.0,1654,5265,601,0
c00001668,2025-05-25T14:34:15Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_770,com.example.p10.Class4321,Test Correction Crew,2,5906,1848,7744,2158,local,0,0.0,0.0,0.0,0.0,0.0,1705,5429,620,1
c00001669,2025-05-25T16:52:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_439,com.example.p79.Class5033,Test Correction Crew,5,5555,1880,7426,2300,local,0,0.0,0.0,0.0,0.0,0.0,1635,5206,594,1
c00001670,2025-05-28T12:29:50Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_219,com.example.p59.Class5511,Test Correction Crew,2,5599,2020,7609,3291,local,0,0.0,0.0,0.0,0.0,0.0,1676,5334,609,1
c00001671,2025-05-25T21:03:39Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_324,com.example.p44.Class5189,Test Correction Crew,2,5514,2193,7697,3229,local,0,0.0,0.0,0.0,0.0,0.0,1695,5396,616,1
c00001672,2025-06-02T04:13:01Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_226,com.example.p26.Class1631,Test Correction Crew,2,5548,1726,7265,2493,local,0,0.0,0.0,0.0,0.0,0.0,1600,5093,581,1
c00001673,2025-05-14T10:42:55Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_141,com.example.p21.Class8258,Test Correction Crew,6,5936,1948,7874,2478,local,0,0.0,0.0,0.0,0.0,0.0,1734,5520,630,1
c00001674,2025-05-27T17:14:27Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_416,com.example.p56.Class6660,Test Correction Crew,6,5464,1915,7370,1443,local,0,0.0,0.0,0.0,0.0,0.0,1623,5166,590,1
c00001675,2025-05-16T04:53:48Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_192,com.example.p32.Class5081,Test Correction Crew,6,5601,1939,7531,2035,local,0,0.0,0.0,0.0,0.0,0.0,1658,5279,603,1
c00001676,2025-05-26T11:45:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_938,com.example.p18.Class1013,Test Correction Crew,2,5271,2020,7281,2296,local,0,0.0,0.0,0.0,0.0,0.0,1604,5104,583,1
c00001677,2025-05-23T19:02:43Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_088,com.example.p48.Class7421,Test Correction Crew,2,5740,1641,7372,2133,local,0,0.0,0.0,0.0,0.0,0.0,1623,5168,590,1
c00001678,2025-05-26T16:23:54Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_736,com.example.p56.Class9779,Test Correction Crew,4,5487,1865,7343,2529,local,0,0.0,0.0,0.0,0.0,0.0,1617,5147,588,1
c00001679,2025-05-08T14:08:54Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_588,com.example.p28.Class9411,Test Correction Crew,3,6175,1740,7905,1925,local,0,0.0,0.0,0.0,0.0,0.0,1741,5541,633,0
c00001680,2025-06-03T05:19:44Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_973,com.example.p13.Class1581,Test Correction Crew,5,5585,2027,7602,2238,local,0,0.0,0.0,0.0,0.0,0.0,1674,5330,608,1
c00001681,2025-05-19T12:44:53Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_407,com.example.p7.Class8526,Test Correction Crew,5,5605,2016,7611,3101,local,0,0.0,0.0,0.0,0.0,0.0,1676,5336,609,0
c00001682,2025-05-25T17:49:43Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_040,com.example.p40.Class4640,Test Correction Crew,2,5920,1934,7844,2569,local,0,0.0,0.0,0.0,0.0,0.0,1727,5499,628,0
c00001683,2025-05-22T05:53:35Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_320,com.example.p0.Class1132,Test Correction Crew,3,6035,1849,7874,2044,local,0,0.0,0.0,0.0,0.0,0.0,1734,5520,630,1
c00001684,2025-05-15T06:24:48Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_943,com.example.p63.Class1096,Test Correction Crew,2,5828,1763,7582,2402,local,0,0.0,0.0,0.0,0.0,0.0,1670,5314,607,0
c00001685,2025-06-07T02:42:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_497,com.example.p57.Class9963,Test Correction Crew,2,5888,2072,7949,2464,local,0,0.0,0.0,0.0,0.0,0.0,1751,5573,636,1
c00001686,2025-05-08T23:08:59Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_531,com.example.p51.Class6506,Test Correction Crew,2,5903,1919,7812,2606,local,0,0.0,0.0,0.0,0.0,0.0,1720,5477,625,0
c00001687,2025-05-13T13:17:37Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_377,com.example.p57.Class2039,Test Correction Crew,2,5374,1810,7175,2045,local,0,0.0,0.0,0.0,0.0,0.0,1580,5030,574,1
c00001688,2025-06-05T00:48:07Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_440,com.example.p40.Class1047,Test Correction Crew,2,5013,2021,7025,2424,local,0,0.0,0.0,0.0,0.0,0.0,1547,4925,562,1
c00001689,2025-05-14T12:19:30Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_532,com.example.p12.Class4526,Test Correction Crew,2,5589,1890,7470,2177,local,0,0.0,0.0,0.0,0.0,0.0,1645,5236,598,1
c00001690,2025-05-21T01:18:14Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_388,com.example.p28.Class2218,Test Correction Crew,2,5505,1921,7417,2210,local,0,0.0,0.0,0.0,0.0,0.0,1633,5199,594,1
c00001691,2025-05-04T21:54:52Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_203,com.example.p43.Class7248,Test Correction Crew,2,5729,1944,7664,2300,local,0,0.0,0.0,0.0,0.0,0.0,1688,5372,613,1
c00001692,2025-06-06T22:43:36Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_317,com.example.p37.Class3082,Test Correction Crew,2,5567,1937,7495,2891,local,0,0.0,0.0,0.0,0.0,0.0,1650,5254,600,-1
c00001693,2025-05-03T00:04:34Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_941,com.example.p61.Class1070,Test Correction Crew,5,5732,1940,7663,2804,local,0,0.0,0.0,0.0,0.0,0.0,1687,5372,613,1
c00001694,2025-05-16T03:02:07Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_586,com.example.p66.Class9381,Test Correction Crew,2,6042,1828,7860,2195,local,0,0.0,0.0,0.0,0.0,0.0,1731,5510,629,0
c00001695,2025-05-06T22:07:13Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_530,com.example.p50.Class2480,Test Correction Crew,6,5724,1871,7586,2280,local,0,0.0,0.0,0.0,0.0,0.0,1670,5318,607,1
c00001696,2025-05-15T23:41:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_062,com.example.p62.Class7003,Test Correction Crew,2,5689,1968,7647,2702,local,0,0.0,0.0,0.0,0.0,0.0,1684,5361,612,1
c00001697,2025-05-06T11:30:21Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_216,com.example.p56.Class3460,Test Correction Crew,3,5693,1730,7414,2579,local,0,0.0,0.0,0.0,0.0,0.0,1633,5197,593,0
c00001698,2025-05-22T20:40:01Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_446,com.example.p6.Class5147,Test Correction Crew,2,5638,1830,7459,1991,local,0,0.0,0.0,0.0,0.0,0.0,1642,5229,597,1
c00001699,2025-05-23T04:58:08Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_661,com.example.p21.Class2584,Test Correction Crew,4,5329,1853,7173,2504,local,0,0.0,0.0,0.0,0.0,0.0,1580,5028,574,0
c00001700,2025-05-28T03:31:17Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_621,com.example.p61.Class3942,Test Correction Crew,2,5728,2253,7971,3365,local,0,0.0,0.0,0.0,0.0,0.0,1755,5588,638,0
c00001701,2025-05-12T14:05:52Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_638,com.example.p78.Class8216,Test Correction Crew,2,5750,1757,7498,1938,local,0,0.0,0.0,0.0,0.0,0.0,1651,5256,600,0
c00001702,2025-06-08T02:37:35Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_950,com.example.p30.Class7214,Test Correction Crew,4,5804,2041,7835,2702,local,0,0.0,0.0,0.0,0.0,0.0,1725,5493,627,1
c00001703,2025-06-03T03:05:51Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_348,com.example.p28.Class5577,Test Correction Crew,2,5949,1805,7744,3067,local,0,0.0,0.0,0.0,0.0,0.0,1705,5429,620,0
c00001704,2025-06-11T19:17:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_557,com.example.p77.Class0914,Test Correction Crew,2,5534,1762,7287,2449,local,0,0.0,0.0,0.0,0.0,0.0,1605,5108,583,1
c00001705,2025-05-29T09:42:27Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_065,com.example.p65.Class5043,Test Correction Crew,4,5139,1950,7080,2499,local,0,0.0,0.0,0.0,0.0,0.0,1559,4963,567,1
c00001706,2025-05-13T11:45:18Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_063,com.example.p23.Class5013,Test Correction Crew,5,5151,1865,7007,2230,local,0,0.0,0.0,0.0,0.0,0.0,1543,4912,561,1
c00001707,2025-04-30T00:36:38Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_916,com.example.p36.Class8657,Test Correction Crew,2,5653,1778,7422,2364,local,0,0.0,0.0,0.0,0.0,0.0,1634,5203,594,1
c00001708,2025-05-11T07:55:56Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_014,com.example.p54.Class8235,Test Correction Crew,4,5621,1884,7496,2062,local,0,0.0,0.0,0.0,0.0,0.0,1651,5254,600,1
c00001709,2025-05-30T11:44:43Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_484,com.example.p44.Class3758,Test Correction Crew,2,5525,1821,7337,1899,local,0,0.0,0.0,0.0,0.0,0.0,1616,5143,587,0
c00001710,2025-05-26T19:31:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_597,com.example.p37.Class9559,Test Correction Crew,5,5328,2124,7442,2424,local,0,0.0,0.0,0.0,0.0,0.0,1639,5217,596,0
c00001711,2025-06-07T19:48:14Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_660,com.example.p20.Class6574,Test Correction Crew,2,5220,1901,7112,2617,local,0,0.0,0.0,0.0,0.0,0.0,1566,4986,569,1
c00001712,2025-06-01T12:35:25Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_285,com.example.p45.Class0564,Test Correction Crew,2,5645,1984,7619,1878,local,0,0.0,0.0,0.0,0.0,0.0,1678,5341,610,1
c00001713,2025-05-18T04:01:00Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_083,com.example.p3.Class1342,Test Correction Crew,6,5399,1805,7195,2000,local,0,0.0,0.0,0.0,0.0,0.0,1584,5044,576,1
c00001714,2025-05-25T19:20:28Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_388,com.example.p68.Class0220,Test Correction Crew,5,5654,1784,7429,2689,local,0,0.0,0.0,0.0,0.0,0.0,1636,5207,595,1
c00001715,2025-05-22T04:20:00Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_112,com.example.p72.Class1793,Test Correction Crew,2,5392,1717,7100,1817,local,0,0.0,0.0,0.0,0.0,0.0,1563,4978,568,1
c00001716,2025-05-06T22:34:45Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_946,com.example.p26.Class1150,Test Correction Crew,2,5520,2028,7538,3392,local,0,0.0,0.0,0.0,0.0,0.0,1660,5285,603,-1
c00001717,2025-05-09T20:22:54Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_807,com.example.p47.Class0927,Test Correction Crew,6,5524,1842,7357,2130,local,0,0.0,0.0,0.0,0.0,0.0,1620,5157,589,1
c00001718,2025-05-22T19:52:46Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_454,com.example.p54.Class7279,Test Correction Crew,5,5230,1843,7064,2468,local,0,0.0,0.0,0.0,0.0,0.0,1556,4952,565,0
c00001719,2025-05-20T00:38:00Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_685,com.example.p5.Class6964,Test Correction Crew,2,6221,2008,8218,2233,local,0,0.0,0.0,0.0,0.0,0.0,1810,5761,658,1
c00001720,2025-05-19T05:49:26Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_172,com.example.p12.Class4752,Test Correction Crew,6,5763,1760,7514,2043,local,0,0.0,0.0,0.0,0.0,0.0,1655,5267,601,1
c00001721,2025-05-01T00:37:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_829,com.example.p29.Class5266,Test Correction Crew,2,5528,1988,7506,2329,local,0,0.0,0.0,0.0,0.0,0.0,1653,5262,601,0
c00001722,2025-05-10T14:26:05Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_540,com.example.p60.Class6647,Test Correction Crew,2,5842,1776,7609,2396,local,0,0.0,0.0,0.0,0.0,0.0,1675,5334,609,0
c00001723,2025-05-15T07:24:47Z,deepseek-r1,local,self-hosted,vLLM-awq4,zero-shot,correction,repo_060,com.example.p60.Class8967,Test Correction Crew,5,5855,1820,7665,2562,local,0,0.0,0.0,0.0,0.0,0.0,1688,5373,614,0
